1|190.190.247.1|1118.08681488
1|190.190.247.1|35.1312160492
1|190.190.247.1|24.8589515686
1|190.190.247.1|41.9728755951
1|190.190.247.1|52.3569583893
1|190.190.247.1|33.5559844971
1|190.190.247.1|22.4161148071
1|190.190.247.1|31.5430164337
1|190.190.247.1|22.0999717712
1|190.190.247.1|32.8431129456
1|190.190.247.1|43.4260368347
1|190.190.247.1|23.1740474701
1|190.190.247.1|22.3519802094
1|190.190.247.1|35.8090400696
1|190.190.247.1|24.4600772858
1|190.190.247.1|21.2981700897
1|190.190.247.1|26.2959003448
1|190.190.247.1|32.0909023285
1|190.190.247.1|51.539182663
1|190.190.247.1|22.4919319153
1|190.190.247.1|26.2470245361
1|190.190.247.1|30.7219028473
1|190.190.247.1|27.7669429779
1|190.190.247.1|TIME_OUT
1|190.190.247.1|32.7229499817
1|190.190.247.1|21.4290618896
1|190.190.247.1|33.7429046631
1|190.190.247.1|36.2749099731
1|190.190.247.1|23.1080055237
1|190.190.247.1|23.1199264526
1|190.190.247.1|51.5179634094
1|190.190.247.1|22.1519470215
1|190.190.247.1|44.3978309631
1|190.190.247.1|97.2089767456
1|190.190.247.1|90.8629894257
1|190.190.247.1|50.0779151917
1|190.190.247.1|25.6509780884
1|190.190.247.1|32.2980880737
1|190.190.247.1|22.8939056396
1|190.190.247.1|21.2259292603
1|190.190.247.1|22.3639011383
1|190.190.247.1|40.6000614166
1|190.190.247.1|34.0838432312
1|190.190.247.1|21.4259624481
1|190.190.247.1|32.0091247559
1|190.190.247.1|24.6198177338
1|190.190.247.1|23.2799053192
1|190.190.247.1|21.8138694763
1|190.190.247.1|33.1871509552
1|190.190.247.1|38.5539531708
1|190.190.247.1|23.875951767
1|190.190.247.1|45.9759235382
1|190.190.247.1|26.113986969
1|190.190.247.1|30.9188365936
1|190.190.247.1|22.1788883209
1|190.190.247.1|34.2290401459
1|190.190.247.1|23.2479572296
1|190.190.247.1|22.7150917053
1|190.190.247.1|53.4639358521
1|190.190.247.1|26.4267921448
1|190.190.247.1|131.680011749
1|190.190.247.1|31.3079357147
1|190.190.247.1|23.5729217529
1|190.190.247.1|24.069070816
1|190.190.247.1|44.2569255829
1|190.190.247.1|34.0428352356
1|190.190.247.1|53.2398223877
1|190.190.247.1|46.795129776
1|190.190.247.1|23.6759185791
1|190.190.247.1|31.7959785461
1|190.190.247.1|21.7921733856
1|190.190.247.1|27.0259380341
1|190.190.247.1|34.0540409088
1|190.190.247.1|21.2121009827
1|190.190.247.1|46.7338562012
1|190.190.247.1|34.8958969116
1|190.190.247.1|23.8630771637
1|190.190.247.1|43.7009334564
1|190.190.247.1|25.0461101532
1|190.190.247.1|23.4220027924
1|190.190.247.1|33.6000919342
1|190.190.247.1|25.2869129181
1|190.190.247.1|21.6069221497
1|190.190.247.1|25.897026062
1|190.190.247.1|24.8692035675
1|190.190.247.1|24.1661071777
1|190.190.247.1|30.5931568146
1|190.190.247.1|22.127866745
1|190.190.247.1|22.9511260986
1|190.190.247.1|22.1350193024
1|190.190.247.1|39.8309230804
1|190.190.247.1|25.1641273499
1|190.190.247.1|30.6990146637
1|190.190.247.1|44.6078777313
1|190.190.247.1|32.0129394531
1|190.190.247.1|42.6170825958
1|190.190.247.1|25.367975235
1|190.190.247.1|43.8270568848
1|190.190.247.1|27.382850647
1|190.190.247.1|33.616065979
1|190.190.247.1|21.8679904938
1|190.190.247.1|57.2860240936
1|190.190.247.1|26.9448757172
1|190.190.247.1|40.4121875763
1|190.190.247.1|41.1438941956
1|190.190.247.1|32.0320129395
1|190.190.247.1|64.6169185638
1|190.190.247.1|54.1520118713
1|190.190.247.1|31.4741134644
1|190.190.247.1|27.1439552307
1|190.190.247.1|21.2569236755
1|190.190.247.1|59.4799518585
1|190.190.247.1|32.0661067963
1|190.190.247.1|22.3200321198
1|190.190.247.1|22.5710868835
1|190.190.247.1|24.3790149689
1|190.190.247.1|23.980140686
1|190.190.247.1|22.4239826202
1|190.190.247.1|31.9638252258
1|190.190.247.1|57.0747852325
1|190.190.247.1|21.7859745026
1|190.190.247.1|22.8178501129
1|190.190.247.1|34.5821380615
1|190.190.247.1|27.4200439453
1|190.190.247.1|21.2159156799
1|190.190.247.1|21.1999416351
1|190.190.247.1|32.5920581818
1|190.190.247.1|26.0808467865
1|190.190.247.1|38.0399227142
1|190.190.247.1|53.9579391479
1|190.190.247.1|23.2429504395
1|190.190.247.1|22.2959518433
1|190.190.247.1|51.5348911285
1|190.190.247.1|21.2481021881
1|190.190.247.1|22.0758914948
1|190.190.247.1|32.8569412231
1|190.190.247.1|26.2858867645
1|190.190.247.1|34.1742038727
1|190.190.247.1|32.2189331055
1|190.190.247.1|38.0811691284
1|190.190.247.1|21.8479633331
1|190.190.247.1|36.6110801697
1|190.190.247.1|26.832818985
1|190.190.247.1|26.8061161041
1|190.190.247.1|26.0260105133
1|190.190.247.1|27.5011062622
1|190.190.247.1|36.3628864288
1|190.190.247.1|33.9500904083
1|190.190.247.1|48.7480163574
1|190.190.247.1|72.3941326141
1|190.190.247.1|96.5948104858
1|190.190.247.1|322.329998016
1|190.190.247.1|122.20788002
1|190.190.247.1|57.8370094299
1|190.190.247.1|22.8099822998
1|190.190.247.1|50.2591133118
1|190.190.247.1|23.7190723419
1|190.190.247.1|86.0478878021
1|190.190.247.1|25.9380340576
1|190.190.247.1|46.5579032898
1|190.190.247.1|58.7310791016
1|190.190.247.1|35.8319282532
1|190.190.247.1|33.2288742065
1|190.190.247.1|63.3029937744
1|190.190.247.1|42.5651073456
1|190.190.247.1|40.0440692902
1|190.190.247.1|26.7610549927
1|190.190.247.1|25.1080989838
1|190.190.247.1|26.4000892639
1|190.190.247.1|36.2780094147
1|190.190.247.1|23.3271121979
1|190.190.247.1|22.9208469391
1|190.190.247.1|26.5421867371
1|190.190.247.1|24.3310928345
1|190.190.247.1|25.0599384308
1|190.190.247.1|22.2249031067
1|190.190.247.1|22.2978591919
1|190.190.247.1|35.6829166412
1|190.190.247.1|50.628900528
1|190.190.247.1|54.9759864807
1|190.190.247.1|32.6550006866
1|190.190.247.1|47.1298694611
1|190.190.247.1|34.2729091644
1|190.190.247.1|25.8409976959
1|190.190.247.1|32.0820808411
1|190.190.247.1|54.6078681946
1|190.190.247.1|45.0479984283
1|190.190.247.1|25.2230167389
1|190.190.247.1|25.2919197083
1|190.190.247.1|41.9819355011
1|190.190.247.1|21.6748714447
1|190.190.247.1|45.0580120087
1|190.190.247.1|32.5648784637
1|190.190.247.1|25.820016861
1|190.190.247.1|43.5349941254
1|190.190.247.1|25.3250598907
1|190.190.247.1|23.7090587616
1|190.190.247.1|34.8649024963
1|190.190.247.1|25.5899429321
1|190.190.247.1|25.1379013062
1|190.190.247.1|45.2809333801
1|190.190.247.1|28.9449691772
1|190.190.247.1|32.1459770203
1|190.190.247.1|30.9500694275
1|190.190.247.1|23.8590240479
1|190.190.247.1|34.2230796814
1|190.190.247.1|44.3458557129
1|190.190.247.1|29.1309356689
1|190.190.247.1|28.5890102386
1|190.190.247.1|24.3740081787
1|190.190.247.1|24.7540473938
1|190.190.247.1|23.7860679626
1|190.190.247.1|35.2671146393
1|190.190.247.1|22.7868556976
1|190.190.247.1|25.7360935211
1|190.190.247.1|24.6360301971
1|190.190.247.1|50.9347915649
1|190.190.247.1|22.5200653076
1|190.190.247.1|49.3218898773
1|190.190.247.1|24.491071701
1|190.190.247.1|31.6641330719
1|190.190.247.1|27.1899700165
1|190.190.247.1|43.6520576477
1|190.190.247.1|21.6219425201
1|190.190.247.1|26.2849330902
1|190.190.247.1|56.6430091858
1|190.190.247.1|26.2219905853
1|190.190.247.1|69.9529647827
1|190.190.247.1|26.4070034027
