1|10.0.0.1|304.020166397
1|10.0.0.1|60.2979660034
1|10.0.0.1|70.396900177
1|10.0.0.1|87.6410007477
1|10.0.0.1|77.6870250702
1|10.0.0.1|92.3171043396
1|10.0.0.1|TIME_OUT
1|10.0.0.1|87.9900455475
1|10.0.0.1|TIME_OUT
1|10.0.0.1|58.4530830383
1|10.0.0.1|TIME_OUT
1|10.0.0.1|66.6270256042
1|10.0.0.1|TIME_OUT
1|10.0.0.1|73.3058452606
1|10.0.0.1|99.9398231506
1|10.0.0.1|TIME_OUT
1|10.0.0.1|64.2609596252
1|10.0.0.1|TIME_OUT
1|10.0.0.1|71.4321136475
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.9968242645
1|10.0.0.1|TIME_OUT
1|10.0.0.1|93.2919979095
1|10.0.0.1|TIME_OUT
1|10.0.0.1|112.959861755
1|10.0.0.1|TIME_OUT
1|10.0.0.1|74.8600959778
1|10.0.0.1|70.7910060883
1|10.0.0.1|TIME_OUT
1|10.0.0.1|75.5400657654
1|10.0.0.1|TIME_OUT
1|10.0.0.1|80.7569026947
1|10.0.0.1|TIME_OUT
1|10.0.0.1|63.3010864258
1|10.0.0.1|TIME_OUT
1|10.0.0.1|73.9738941193
1|10.0.0.1|TIME_OUT
1|10.0.0.1|64.01014328
1|10.0.0.1|TIME_OUT
1|10.0.0.1|85.4840278625
1|10.0.0.1|79.9360275269
1|10.0.0.1|TIME_OUT
1|10.0.0.1|55.5109977722
1|10.0.0.1|TIME_OUT
1|10.0.0.1|73.3048915863
1|10.0.0.1|TIME_OUT
1|10.0.0.1|69.9608325958
1|10.0.0.1|TIME_OUT
1|10.0.0.1|68.1071281433
1|10.0.0.1|TIME_OUT
1|10.0.0.1|68.0420398712
1|10.0.0.1|TIME_OUT
1|10.0.0.1|74.8081207275
1|10.0.0.1|TIME_OUT
1|10.0.0.1|93.2960510254
1|10.0.0.1|79.9360275269
1|10.0.0.1|TIME_OUT
1|10.0.0.1|86.0290527344
1|10.0.0.1|TIME_OUT
1|10.0.0.1|62.3250007629
1|10.0.0.1|TIME_OUT
1|10.0.0.1|70.4929828644
1|10.0.0.1|TIME_OUT
1|10.0.0.1|103.289842606
1|10.0.0.1|TIME_OUT
1|10.0.0.1|73.3568668365
1|10.0.0.1|87.8531932831
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.9551010132
1|10.0.0.1|TIME_OUT
1|10.0.0.1|92.814207077
1|10.0.0.1|TIME_OUT
1|10.0.0.1|74.3379592896
1|10.0.0.1|TIME_OUT
1|10.0.0.1|87.2991085052
1|10.0.0.1|TIME_OUT
1|10.0.0.1|85.8700275421
1|10.0.0.1|TIME_OUT
1|10.0.0.1|85.5419635773
1|10.0.0.1|TIME_OUT
1|10.0.0.1|81.6750526428
1|10.0.0.1|62.5238418579
1|10.0.0.1|TIME_OUT
1|10.0.0.1|76.6289234161
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.9639225006
1|10.0.0.1|TIME_OUT
1|10.0.0.1|69.1249370575
1|10.0.0.1|TIME_OUT
1|10.0.0.1|81.9408893585
1|10.0.0.1|TIME_OUT
1|10.0.0.1|83.3039283752
1|10.0.0.1|TIME_OUT
1|10.0.0.1|80.5909633636
1|10.0.0.1|70.2700614929
1|10.0.0.1|TIME_OUT
1|10.0.0.1|57.88397789
1|10.0.0.1|TIME_OUT
1|10.0.0.1|63.9319419861
1|10.0.0.1|TIME_OUT
1|10.0.0.1|69.7748661041
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.9629688263
1|10.0.0.1|TIME_OUT
1|10.0.0.1|60.5409145355
1|10.0.0.1|TIME_OUT
1|10.0.0.1|87.7180099487
1|10.0.0.1|93.2371616364
1|10.0.0.1|TIME_OUT
1|10.0.0.1|93.2910442352
1|10.0.0.1|TIME_OUT
1|10.0.0.1|93.30701828
1|10.0.0.1|TIME_OUT
1|10.0.0.1|62.8380775452
1|10.0.0.1|TIME_OUT
1|10.0.0.1|63.3020401001
1|10.0.0.1|TIME_OUT
1|10.0.0.1|49.5800971985
1|10.0.0.1|TIME_OUT
1|10.0.0.1|57.4359893799
1|10.0.0.1|69.1421031952
1|10.0.0.1|TIME_OUT
1|10.0.0.1|86.8830680847
1|10.0.0.1|TIME_OUT
1|10.0.0.1|68.6271190643
1|10.0.0.1|TIME_OUT
1|10.0.0.1|49.2980480194
1|10.0.0.1|TIME_OUT
1|10.0.0.1|65.2799606323
1|10.0.0.1|TIME_OUT
1|10.0.0.1|71.4771747589
1|10.0.0.1|TIME_OUT
1|10.0.0.1|86.6320133209
1|10.0.0.1|TIME_OUT
1|10.0.0.1|60.4720115662
1|10.0.0.1|76.0900974274
1|10.0.0.1|TIME_OUT
1|10.0.0.1|62.6850128174
1|10.0.0.1|TIME_OUT
1|10.0.0.1|83.1799507141
1|10.0.0.1|TIME_OUT
1|10.0.0.1|68.1838989258
1|10.0.0.1|TIME_OUT
1|10.0.0.1|65.9849643707
1|10.0.0.1|TIME_OUT
1|10.0.0.1|71.9530582428
1|10.0.0.1|TIME_OUT
1|10.0.0.1|66.8962001801
1|10.0.0.1|TIME_OUT
1|10.0.0.1|56.6220283508
1|10.0.0.1|59.9329471588
1|10.0.0.1|TIME_OUT
1|10.0.0.1|72.5150108337
1|10.0.0.1|TIME_OUT
1|10.0.0.1|70.111989975
1|10.0.0.1|TIME_OUT
1|10.0.0.1|69.9498653412
1|10.0.0.1|TIME_OUT
1|10.0.0.1|83.0609798431
1|10.0.0.1|TIME_OUT
1|10.0.0.1|73.2729434967
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.9751281738
1|10.0.0.1|72.1311569214
1|10.0.0.1|TIME_OUT
1|10.0.0.1|59.6590042114
1|10.0.0.1|TIME_OUT
1|10.0.0.1|93.3041572571
1|10.0.0.1|TIME_OUT
1|10.0.0.1|61.460018158
1|10.0.0.1|TIME_OUT
1|10.0.0.1|74.4290351868
1|10.0.0.1|TIME_OUT
1|10.0.0.1|81.45403862
1|10.0.0.1|TIME_OUT
1|10.0.0.1|83.3010673523
1|10.0.0.1|TIME_OUT
1|10.0.0.1|55.3061962128
1|10.0.0.1|83.652973175
1|10.0.0.1|TIME_OUT
1|10.0.0.1|78.7420272827
1|10.0.0.1|TIME_OUT
1|10.0.0.1|85.1540565491
1|10.0.0.1|TIME_OUT
1|10.0.0.1|89.8571014404
1|10.0.0.1|TIME_OUT
1|10.0.0.1|74.2871761322
1|10.0.0.1|TIME_OUT
1|10.0.0.1|59.9780082703
1|10.0.0.1|TIME_OUT
1|10.0.0.1|94.9609279633
1|10.0.0.1|59.0670108795
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.9498558044
1|10.0.0.1|TIME_OUT
1|10.0.0.1|60.3511333466
1|10.0.0.1|TIME_OUT
1|10.0.0.1|73.294878006
1|10.0.0.1|TIME_OUT
1|10.0.0.1|53.258895874
1|10.0.0.1|TIME_OUT
1|10.0.0.1|85.8669281006
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.7381401062
1|10.0.0.1|60.1708889008
1|10.0.0.1|TIME_OUT
1|10.0.0.1|55.5911064148
1|10.0.0.1|TIME_OUT
1|10.0.0.1|56.9779872894
1|10.0.0.1|TIME_OUT
1|10.0.0.1|61.9049072266
1|10.0.0.1|TIME_OUT
1|10.0.0.1|60.9798431396
1|10.0.0.1|TIME_OUT
1|10.0.0.1|85.7529640198
1|10.0.0.1|TIME_OUT
1|10.0.0.1|97.011089325
1|10.0.0.1|TIME_OUT
1|10.0.0.1|79.9839496613
1|10.0.0.1|100.563049316
1|10.0.0.1|TIME_OUT
1|10.0.0.1|70.2149868011
1|10.0.0.1|TIME_OUT
1|10.0.0.1|64.0501976013
1|10.0.0.1|TIME_OUT
1|10.0.0.1|71.1419582367
